[2021-07-20 15:24:07,591] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-22 14:46:54,620] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:46:54,627] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:54] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:46:54,678] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:54] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:46:54,682] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:54] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:46:54,690] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:54] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:46:57,986] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:57] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:46:58,009] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:46:58,014] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:58] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:46:58,068] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:58] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:46:58,070] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:58] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:46:58,089] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:46:58] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:47:03,057] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:03] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:03,078] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:03,082] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:03] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:03,130] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:03] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:47:03,133] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:03] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:47:03,142] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:03] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:47:08,862] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:08] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,040] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,203] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,337] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,372] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:09,477] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,496] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:09,505] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:09,513] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:09,717] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:09,843] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:09] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,023] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,050] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:10,056] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:10,220] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,437] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,584] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,610] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:10,618] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:10,779] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:10,813] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:10,823] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:10,961] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:10] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:11,012] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:11,372] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:11,494] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:11,530] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:11,684] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:11,813] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:11,961] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:11] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:12,115] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:12,311] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:12,477] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:12,599] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:47:12,637] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:47:12,641] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:47:12,710] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:47:12,714] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:47:12,769] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:47:12] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:08,018] [INFO] [werkzeug] [_internal:225] -  * Detected change in 'C:\\Users\\iluminate\\Desktop\\New folder\\blogtown_onprogress\\flaskblog\\routes.py', reloading
[2021-07-22 14:48:08,130] [INFO] [werkzeug] [_internal:225] -  * Restarting with stat
[2021-07-22 14:48:10,226] [WARNING] [werkzeug] [_internal:225] -  * Debugger is active!
[2021-07-22 14:48:10,236] [INFO] [werkzeug] [_internal:225] -  * Debugger PIN: 136-547-778
[2021-07-22 14:48:10,349] [INFO] [werkzeug] [_internal:225] -  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
[2021-07-22 14:48:12,681] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:12] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:12,716] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:12,755] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:12] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:12,802] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:12] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:12,807] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:12] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:12,814] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:12] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:14,779] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:14] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:14,805] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:14,810] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:14] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:14,856] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:14] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:14,877] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:14] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:14,883] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:14] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:16,045] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,048] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,190] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,345] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,352] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,582] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:16,811] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:16] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,065] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,220] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,231] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,248] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:17,264] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:17,393] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,419] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:17,427] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:17,612] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,779] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:17,957] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:17] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:18,006] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:18,012] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:18] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:18,096] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:18] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:18,103] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:18] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:18,122] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:18] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:19,743] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:19] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:19,867] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:19] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:20,074] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:20,093] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:20,244] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:20,264] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:20,380] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:20,694] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:20,718] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:20,726] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:20,776] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:20,779] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:20,784] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:20,907] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:20] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:23,385] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:23] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:23,412] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:23,418] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:23] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:23,470] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:23] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:23,471] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:23] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:23,488] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:23] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:24,690] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:24] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:24,798] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:24] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:24,969] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:24] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:24,976] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:25,156] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:25,165] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:25,304] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:25,466] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:25,507] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:25,639] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:25,656] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:25,668] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:25,675] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:25,831] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:25,873] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:25,882] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:25] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:26,141] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:26,291] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:26,440] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:26,579] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:26,725] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:26,749] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:26,757] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:26,804] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:26,807] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:26,816] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:26] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:29,438] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:29,573] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:29,593] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:29,598] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:29,724] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:29,746] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:29,753] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:29,804] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:29,811] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:29,827] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:29] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:31,011] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:31,131] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:31,251] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:31,265] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:31,271] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:31,319] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
[2021-07-22 14:48:31,322] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[36mGET /static/profile_pics/default.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:31,336] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:31] "[36mGET /static/profile_pics/5b9ce5b75223d063.jpg HTTP/1.1[0m" 304 -
[2021-07-22 14:48:33,138] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:33] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:33,292] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:33] "[32mGET /like/1/like HTTP/1.1[0m" 302 -
[2021-07-22 14:48:33,315] [DEBUG] [flaskblog] [routes:22] - index without searching returned 1 posts
[2021-07-22 14:48:33,319] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:33] "GET /home HTTP/1.1" 200 -
[2021-07-22 14:48:33,369] [INFO] [werkzeug] [_internal:225] - 127.0.0.1 - - [22/Jul/2021 14:48:33] "[36mGET /static/main.css HTTP/1.1[0m" 304 -
